% File only with 40ms-10mbps data  from Queue size of Q20, Q50, Q100, Q150 and Q200 

@relation 40ms-10mbps-all

@attribute avgw3delay_div_avgw1delay numeric
@attribute avgw3delay_div_minw1delay numeric
@attribute avgw3delay_div_maxw1delay numeric
@attribute avgw3delay_div_avgw2delay numeric
@attribute avgw3delay_div_minw2delay numeric
@attribute avgw3delay_div_maxw2delay numeric
@attribute minw3delay_div_avgw1delay numeric
@attribute minw3delay_div_minw1delay numeric
@attribute minw3delay_div_maxw1delay numeric
@attribute minw3delay_div_avgw2delay numeric
@attribute minw3delay_div_minw2delay numeric
@attribute minw3delay_div_maxw2delay numeric
@attribute maxw3delay_div_avgw1delay numeric
@attribute maxw3delay_div_minw1delay numeric
@attribute maxw3delay_div_maxw1delay numeric
@attribute maxw3delay_div_avgw2delay numeric
@attribute maxw3delay_div_minw2delay numeric
@attribute maxw3delay_div_maxw2delay numeric
@attribute minw3delay_div_maxw3delay numeric
@attribute stdw3delay_div_stdw1delay numeric
@attribute stdw3delay_div_stdw2delay numeric
@attribute stdw1delay_div_stdw2delay numeric
@attribute avgw1delay_div_avgw2delay numeric
@attribute avgw1delay_div_minw2delay numeric
@attribute avgw1delay_div_maxw2delay numeric
@attribute minw1delay_div_avgw2delay numeric
@attribute minw1delay_div_minw2delay numeric
@attribute minw1delay_div_maxw2delay numeric
@attribute maxw1delay_div_avgw2delay numeric
@attribute maxw1delay_div_minw2delay numeric
@attribute maxw1delay_div_maxw2delay numeric
@attribute avgw3iat_div_avgw1iat numeric
@attribute avgw3iat_div_minw1iat numeric
@attribute avgw3iat_div_maxw1iat numeric
@attribute avgw3iat_div_avgw2iat numeric
@attribute avgw3iat_div_minw2iat numeric
@attribute avgw3iat_div_maxw2iat numeric
@attribute minw3iat_div_avgw1iat numeric
@attribute minw3iat_div_minw1iat numeric
@attribute minw3iat_div_maxw1iat numeric
@attribute minw3iat_div_avgw2iat numeric
@attribute minw3iat_div_minw2iat numeric
@attribute minw3iat_div_maxw2iat numeric
@attribute maxw3iat_div_avgw1iat numeric
@attribute maxw3iat_div_minw1iat numeric
@attribute maxw3iat_div_maxw1iat numeric
@attribute maxw3iat_div_avgw2iat numeric
@attribute maxw3iat_div_minw2iat numeric
@attribute maxw3iat_div_maxw2iat numeric
@attribute minw3iat_div_maxw3iat numeric
@attribute stdw3iat_div_stdw1iat numeric
@attribute stdw3iat_div_stdw2iat numeric
@attribute stdw1iat_div_stdw2iat numeric
@attribute avgw1iat_div_avgw2iat numeric
@attribute avgw1iat_div_minw2iat numeric
@attribute avgw1iat_div_maxw2iat numeric
@attribute minw1iat_div_avgw2iat numeric
@attribute minw1iat_div_minw2iat numeric
@attribute minw1iat_div_maxw2iat numeric
@attribute maxw1iat_div_avgw2iat numeric
@attribute maxw1iat_div_minw2iat numeric
@attribute maxw1iat_div_maxw2iat numeric
@attribute class{c,n}

@data

11.02410795677,1.04855,0.911782608696,0.976689673135,1.0,0.869565217391,1.17202760776,1.2,1.04347826087,0.9492003621,1.04855,0.83884,0.905250452625,1.0,0.8,1.08630054315,1.2,0.96,0.833333333333,1.86740996515,1.12353556632,0.601654477208,0.926855763428,1.02386666667,0.819093333333,0.905250452625,1.0,0.8,1.04103802052,1.15,0.92,1.45539906103,0,0.516666666667,0.0,0,0.0,5.6338028169,0,2.0,1.38392857143,0,0.516666666667,0.0,0,0.0,5.35714285714,0,2.0,0.0,1.3992239709,1.56206368446,1.11637859052,0.950892857143,0,0.355,0.0,0,0.0,2.67857142857,0,1.0,c
1.01599093631,1.04621666667,0.951106060606,0.971109492595,1.0,0.909090909091,1.16533139111,1.2,1.09090909091,0.938310911809,1.04621666667,0.836973333333,0.896860986547,1.0,0.8,1.07623318386,1.2,0.96,0.833333333333,1.68895981287,1.12862039496,0.668234013836,0.923542600897,1.02975,0.8238,0.896860986547,1.0,0.8,0.986547085202,1.1,0.88,1.38695652174,0,0.354444444444,0.0,0,0.0,5.21739130435,0,1.33333333333,1.41777777778,0,0.425333333333,0.0,0,0.0,5.33333333333,0,1.6,0.0,1.42407038821,1.65610656116,1.16293869662,1.02222222222,0,0.306666666667,0.0,0,0.0,4.0,0,1.2,c
1.01915827104,1.04531666667,0.950287878788,0.974975625609,1.0,0.909090909091,1.16997075073,1.2,1.09090909091,0.950864160097,1.04531666667,0.836253333333,0.909642207398,1.0,0.8,1.09157064888,1.2,0.96,0.833333333333,1.79768435896,1.13935576036,0.633790773491,0.932989690722,1.02566666667,0.820533333333,0.909642207398,1.0,0.8,1.00060642814,1.1,0.88,1.45581395349,0,0.417333333333,0.0,0,0.0,5.58139534884,0,1.6,1.27235772358,0,0.521666666667,0.0,0,0.0,4.87804878049,0,2.0,0.0,1.5044985131,1.39616348225,0.927992596931,0.873983739837,0,0.358333333333,0.0,0,0.0,3.0487804878,0,1.25,c
1.01851250406,1.04533333333,0.950303030303,0.974342318935,1.0,0.909090909091,1.16921078272,1.2,1.09090909091,0.952034001214,1.04533333333,0.836266666667,0.910746812386,1.0,0.8,1.09289617486,1.2,0.96,0.833333333333,1.76056877342,1.10580834588,0.628097216405,0.934729811779,1.02633333333,0.821066666667,0.910746812386,1.0,0.8,1.00182149362,1.1,0.88,1.46575342466,0,0.535,0.0,0,0.0,5.47945205479,0,2.0,1.38362068966,0,0.428,0.0,0,0.0,5.1724137931,0,1.6,0.0,1.57671637574,1.57702526326,1.00019590558,0.943965517241,0,0.292,0.0,0,0.0,2.58620689655,0,0.8,c
1.01786294251,1.04466666667,0.949696969697,0.974342318935,1.0,0.909090909091,1.16921078272,1.2,1.09090909091,0.95782396088,1.04466666667,0.835733333333,0.916870415648,1.0,0.8,1.10024449878,1.2,0.96,0.833333333333,1.53473577628,1.1144531457,0.72615310265,0.941014669927,1.02633333333,0.821066666667,0.916870415648,1.0,0.8,1.00855745721,1.1,0.88,1.35421686747,0,0.321142857143,0.0,0,0.0,5.42168674699,0,1.28571428571,1.37073170732,0,0.562,0.0,0,0.0,5.48780487805,0,2.25,0.0,1.254087919,1.6057367472,1.28040205386,1.01219512195,0,0.415,0.0,0,0.0,4.26829268293,0,1.75,c
1.01636520241,1.04233333333,0.947575757576,0.97508653893,1.0,0.909090909091,1.17010384672,1.2,1.09090909091,0.955100794136,1.04233333333,0.833866666667,0.916310323763,1.0,0.8,1.09957238852,1.2,0.96,0.833333333333,1.69379641607,1.0347372836,0.610898260135,0.939722052535,1.02555,0.82044,0.916310323763,1.0,0.8,1.00794135614,1.1,0.88,1.32231404959,0,0.355555555556,0.0,0,0.0,4.95867768595,0,1.33333333333,1.25,0,0.355555555556,0.0,0,0.0,4.6875,0,1.33333333333,0.0,1.32182652033,1.39642561131,1.05643637031,0.9453125,0,0.268888888889,0.0,0,0.0,3.515625,0,1.0,c
1.01326899879,1.036,0.941818181818,0.978058879145,1.0,0.909090909091,1.17367065497,1.2,1.09090909091,0.943820224719,1.036,0.8288,0.911023382933,1.0,0.8,1.09322805952,1.2,0.96,0.833333333333,1.55229958663,0.960127062816,0.618519177025,0.931460674157,1.02243333333,0.817946666667,0.911023382933,1.0,0.8,1.00212572123,1.1,0.88,1.36329588015,0,0.485333333333,0.0,0,0.0,5.61797752809,0,2.0,1.49794238683,0,0.485333333333,0.0,0,0.0,6.17283950617,0,2.0,0.0,1.40166056111,1.73777380415,1.23979646169,1.0987654321,0,0.356,0.0,0,0.0,3.08641975309,0,1.0,c
1.01325821961,1.0432,0.948363636364,0.971298139964,1.0,0.909090909091,1.16555776796,1.2,1.09090909091,0.950192036191,1.0432,0.83456,0.910843592974,1.0,0.8,1.09301231157,1.2,0.96,0.833333333333,1.73448447811,1.09263071521,0.629945513497,0.937759021147,1.02955,0.82364,0.910843592974,1.0,0.8,1.00192795227,1.1,0.88,1.37007874016,0,0.464,0.0,0,0.0,4.72440944882,0,1.6,1.40890688259,0,0.464,0.0,0,0.0,4.85829959514,0,1.6,0.0,1.37716920173,1.63119476021,1.18445486448,1.02834008097,0,0.338666666667,0.0,0,0.0,3.03643724696,0,1.0,c
1.01380085705,1.037,0.942727272727,0.977628598895,1.0,0.909090909091,1.12427288873,1.15,1.04545454545,0.952249770432,1.037,0.8296,0.918273645546,1.0,0.8,1.05601469238,1.15,0.92,0.869565217391,1.58836184316,0.925633574113,0.582759890702,0.939286807469,1.02288333333,0.818306666667,0.918273645546,1.0,0.8,1.0101010101,1.1,0.88,1.5864978903,0,0.358095238095,0.0,0,0.0,6.32911392405,0,1.42857142857,1.45173745174,0,0.417777777778,0.0,0,0.0,5.79150579151,0,1.66666666667,0.0,1.55341384363,1.67469762918,1.07807564356,0.915057915058,0,0.263333333333,0.0,0,0.0,4.05405405405,0,1.16666666667,c
1.05341838404,1.07343333333,0.975848484848,0.981354268891,1.0,0.909090909091,1.22669283611,1.25,1.13636363636,1.04680947892,1.07343333333,0.858746666667,0.975197477489,1.0,0.8,1.21899684686,1.25,1.0,0.8,2.03350266771,1.49463030378,0.735002873374,0.993726229561,1.019,0.8152,0.975197477489,1.0,0.8,1.07271722524,1.1,0.88,0.941176470588,0,0.213333333333,0.0,0,0.0,3.30882352941,0,0.75,1.01587301587,0,0.284444444444,0.0,0,0.0,3.57142857143,0,1.0,0.0,0.814331378015,0.855853379992,1.05098907287,1.07936507937,0,0.302222222222,0.0,0,0.0,4.7619047619,0,1.33333333333,c
1.06150961852,1.08521666667,0.986560606061,0.978154548419,1.0,0.909090909091,1.22269318552,1.25,1.13636363636,1.04686645873,1.08521666667,0.868173333333,0.964661243127,1.0,0.8,1.20582655391,1.25,1.0,0.8,2.17022546254,1.33707367649,0.616098972002,0.986205344223,1.02233333333,0.817866666667,0.964661243127,1.0,0.8,1.06112736744,1.1,0.88,1.0,0,0.170909090909,0.0,0,0.0,4.78723404255,0,0.818181818182,1.0514541387,0,0.268571428571,0.0,0,0.0,5.03355704698,0,1.28571428571,0.0,0.86975935909,1.05200713922,1.20953816504,1.0514541387,0,0.268571428571,0.0,0,0.0,6.15212527964,0,1.57142857143,c
1.07419564511,1.10176666667,1.00160606061,0.974975625609,1.0,0.909090909091,1.16997075073,1.2,1.09090909091,1.06737926469,1.10176666667,0.881413333333,0.96878885247,1.0,0.8,1.16254662296,1.2,0.96,0.833333333333,1.63403440525,1.2256885493,0.750099597267,0.993654433016,1.02566666667,0.820533333333,0.96878885247,1.0,0.8,1.06566773772,1.1,0.88,0.957446808511,0,0.225,0.0,0,0.0,3.1914893617,0,0.75,0.974729241877,0,0.225,0.0,0,0.0,3.24909747292,0,0.75,0.0,0.785882559543,0.877396234687,1.11644701111,1.01805054152,0,0.235,0.0,0,0.0,4.3321299639,0,1.0,c
1.01556128275,1.03766666667,0.943333333333,0.978697028023,1.0,0.909090909091,1.17443643363,1.2,1.09090909091,0.954322501533,1.03766666667,0.830133333333,0.919681177192,1.0,0.8,1.10361741263,1.2,0.96,0.833333333333,1.61238374618,0.955430065486,0.592557489959,0.939699570815,1.02176666667,0.817413333333,0.919681177192,1.0,0.8,1.01164929491,1.1,0.88,1.40425531915,0,0.33,0.0,0,0.0,5.31914893617,0,1.25,1.52895752896,0,0.33,0.0,0,0.0,5.79150579151,0,1.25,0.0,1.4829813608,1.76345812096,1.18913033405,1.0888030888,0,0.235,0.0,0,0.0,4.6332046332,0,1.0,c
