Connecting to host 10.0.0.4, port 5201
[ 24] local 10.0.0.1 port 42117 connected to 10.0.0.4 port 5201
[ 24]  63.00-64.00  sec   452 KBytes  3.71 Mbits/sec    2   26.9 KBytes       
[ 24]  64.00-65.00  sec   437 KBytes  3.58 Mbits/sec    1   25.5 KBytes       
[ 24]  65.00-66.00  sec   440 KBytes  3.60 Mbits/sec    0   35.4 KBytes       
[ 24]  66.00-67.00  sec   660 KBytes  5.41 Mbits/sec    0   46.7 KBytes       
[ 24]  67.00-68.00  sec   547 KBytes  4.48 Mbits/sec    1   35.4 KBytes       
[ 24]  68.00-69.00  sec   993 KBytes  8.13 Mbits/sec    0   49.5 KBytes       
[ 24]  69.00-70.00  sec  1.08 MBytes  9.04 Mbits/sec    0   63.6 KBytes       
[ 24]  70.00-71.00  sec  1.18 MBytes  9.94 Mbits/sec    0   76.4 KBytes       
[ 24]  71.00-72.00  sec  1.11 MBytes  9.27 Mbits/sec    1   45.2 KBytes       
[ 24]  72.00-73.00  sec  1.18 MBytes  9.94 Mbits/sec    0   60.8 KBytes       
[ 24]  73.00-74.00  sec  1.18 MBytes  9.94 Mbits/sec    0   72.1 KBytes       
[ 24]  74.00-75.00  sec  1.08 MBytes  9.04 Mbits/sec    0   83.4 KBytes       
[ 24]  75.00-76.00  sec  1.18 MBytes  9.93 Mbits/sec    1   56.6 KBytes       
[ 24]  76.00-77.00  sec  1.08 MBytes  9.04 Mbits/sec    0   69.3 KBytes       
[ 24]  77.00-78.00  sec  1.18 MBytes  9.94 Mbits/sec    0   80.6 KBytes       
[ 24]  78.00-79.00  sec  1.16 MBytes  9.70 Mbits/sec    1   52.3 KBytes       
[ 24]  79.00-80.00  sec  1.08 MBytes  9.04 Mbits/sec    0   65.0 KBytes       
[ 24]  80.00-81.00  sec  1.18 MBytes  9.94 Mbits/sec    0   76.4 KBytes       
[ 24]  81.00-82.00  sec  1.08 MBytes  9.02 Mbits/sec    1   46.7 KBytes       
[ 24]  82.00-83.00  sec  1.18 MBytes  9.94 Mbits/sec    0   62.2 KBytes       
[ 24]  83.00-84.00  sec   708 KBytes  5.80 Mbits/sec    1   42.4 KBytes       
[ 24]  84.00-85.00  sec   474 KBytes  3.88 Mbits/sec    1   32.5 KBytes       
[ 24]  85.00-86.00  sec   551 KBytes  4.52 Mbits/sec    1   24.0 KBytes       
[ 24]  86.00-87.00  sec   440 KBytes  3.60 Mbits/sec    0   35.4 KBytes       
[ 24]  87.00-88.00  sec   662 KBytes  5.42 Mbits/sec    0   46.7 KBytes       
[ 24]  88.00-89.00  sec   819 KBytes  6.71 Mbits/sec    1   31.1 KBytes       
[ 24]  89.00-90.00  sec  1.08 MBytes  9.03 Mbits/sec    0   50.9 KBytes       
[ 24]  90.00-91.00  sec  1.19 MBytes  9.95 Mbits/sec    0   65.0 KBytes       
[ 24]  91.00-92.00  sec  1.08 MBytes  9.02 Mbits/sec    0   76.4 KBytes       
[ 24]  92.00-93.00  sec  1.23 MBytes  10.3 Mbits/sec    1   45.2 KBytes       
[ 24]  93.00-94.00  sec  1.08 MBytes  9.04 Mbits/sec    0   60.8 KBytes       
[ 24]  94.00-95.00  sec  1.18 MBytes  9.94 Mbits/sec    0   73.5 KBytes       
[ 24]  95.00-96.00  sec  1.08 MBytes  9.04 Mbits/sec    3   59.4 KBytes       
[ 24]  96.00-97.00  sec  1.21 MBytes  10.2 Mbits/sec    0   58.0 KBytes       
[ 24]  97.00-98.00  sec  1.08 MBytes  9.04 Mbits/sec    0   70.7 KBytes       
[ 24]  98.00-99.00  sec  1.18 MBytes  9.94 Mbits/sec    0   80.6 KBytes       
[ 24]  99.00-100.00 sec  1.08 MBytes  9.02 Mbits/sec    1   53.7 KBytes       
[ 24] 100.00-101.00 sec  1.19 MBytes  9.99 Mbits/sec    1   33.9 KBytes       
[ 24] 101.00-102.00 sec   662 KBytes  5.42 Mbits/sec    1   38.2 KBytes       
[ 24] 102.00-103.00 sec   437 KBytes  3.58 Mbits/sec    1   33.9 KBytes       
[ 24] 103.00-104.00 sec   662 KBytes  5.42 Mbits/sec    0   45.2 KBytes       
[ 24] 104.00-105.00 sec   772 KBytes  6.32 Mbits/sec    0   55.1 KBytes       
[ 24] 105.00-106.00 sec   659 KBytes  5.40 Mbits/sec    1   41.0 KBytes       
[ 24] 106.00-107.00 sec   771 KBytes  6.31 Mbits/sec    1   29.7 KBytes       
[ 24] 107.00-108.00 sec  1.08 MBytes  9.04 Mbits/sec    0   49.5 KBytes       
[ 24] 108.00-109.00 sec  1.18 MBytes  9.94 Mbits/sec    0   63.6 KBytes       
[ 24] 109.00-110.00 sec  1.18 MBytes  9.94 Mbits/sec    0   74.9 KBytes       
[ 24] 110.00-111.00 sec  1.10 MBytes  9.19 Mbits/sec    1   43.8 KBytes       
[ 24] 111.00-112.00 sec  1.18 MBytes  9.94 Mbits/sec    0   59.4 KBytes       
[ 24] 112.00-113.00 sec  1.08 MBytes  9.04 Mbits/sec    0   72.1 KBytes       
[ 24] 113.00-114.00 sec  1.19 MBytes  9.96 Mbits/sec    0   82.0 KBytes       
[ 24] 114.00-115.00 sec  1.08 MBytes  9.02 Mbits/sec    1   56.6 KBytes       
[ 24] 115.00-116.00 sec  1.18 MBytes  9.94 Mbits/sec    0   69.3 KBytes       
[ 24] 116.00-117.00 sec  1.08 MBytes  9.04 Mbits/sec    0   79.2 KBytes       
[ 24] 117.00-118.00 sec  1.15 MBytes  9.63 Mbits/sec    1   50.9 KBytes       
[ 24] 118.00-119.00 sec  1.19 MBytes  10.0 Mbits/sec    0   65.0 KBytes       
[ 24] 119.00-120.00 sec   908 KBytes  7.44 Mbits/sec    3   41.0 KBytes       
[ 24] 120.00-121.00 sec   550 KBytes  4.51 Mbits/sec    1   29.7 KBytes       
[ 24] 121.00-122.00 sec   662 KBytes  5.42 Mbits/sec    0   41.0 KBytes       
[ 24] 122.00-123.00 sec   437 KBytes  3.58 Mbits/sec    1   31.1 KBytes       
[ 24] 123.00-124.00 sec   440 KBytes  3.60 Mbits/sec    1   28.3 KBytes       
[ 24] 124.00-125.00 sec   550 KBytes  4.51 Mbits/sec    1   19.8 KBytes       
[ 24] 125.00-126.00 sec  1.08 MBytes  9.02 Mbits/sec    0   43.8 KBytes       
[ 24] 126.00-127.00 sec  1.08 MBytes  9.04 Mbits/sec    0   59.4 KBytes       
[ 24] 127.00-128.00 sec  1.18 MBytes  9.94 Mbits/sec    0   72.1 KBytes       
[ 24] 128.00-129.00 sec  1.08 MBytes  9.02 Mbits/sec    0   82.0 KBytes       
[ 24] 129.00-130.00 sec  1.19 MBytes  10.0 Mbits/sec    1   55.1 KBytes       
[ 24] 130.00-131.00 sec  1.08 MBytes  9.04 Mbits/sec    0   67.9 KBytes       
[ 24] 131.00-132.00 sec  1.18 MBytes  9.94 Mbits/sec    0   79.2 KBytes       
[ 24] 132.00-133.00 sec  1.18 MBytes  9.93 Mbits/sec    1   50.9 KBytes       
[ 24] 133.00-134.00 sec  1.08 MBytes  9.04 Mbits/sec    0   65.0 KBytes       
[ 24] 134.00-135.00 sec  1.18 MBytes  9.94 Mbits/sec    0   76.4 KBytes       
[ 24] 135.00-136.00 sec  1.09 MBytes  9.16 Mbits/sec    1   48.1 KBytes       
[ 24] 136.00-137.00 sec   993 KBytes  8.13 Mbits/sec    1   36.8 KBytes       
[ 24] 137.00-138.00 sec   803 KBytes  6.58 Mbits/sec    0   43.8 KBytes       
[ 24] 138.00-139.00 sec   440 KBytes  3.60 Mbits/sec    3   31.1 KBytes       
[ 24] 139.00-140.00 sec   472 KBytes  3.87 Mbits/sec    1   28.3 KBytes       
[ 24] 140.00-141.00 sec   440 KBytes  3.60 Mbits/sec    1   21.2 KBytes       
[ 24] 141.00-142.00 sec   440 KBytes  3.60 Mbits/sec    0   31.1 KBytes       
[ 24] 142.00-143.00 sec   772 KBytes  6.33 Mbits/sec    0   45.2 KBytes       
[ 24] 143.00-144.00 sec  1.18 MBytes  9.94 Mbits/sec    0   60.8 KBytes       
[ 24] 144.00-145.00 sec  1.08 MBytes  9.04 Mbits/sec    0   72.1 KBytes       
[ 24] 145.00-146.00 sec  1.18 MBytes  9.94 Mbits/sec    0   83.4 KBytes       
[ 24] 146.00-147.00 sec  1.14 MBytes  9.53 Mbits/sec    1   56.6 KBytes       
[ 24] 147.00-148.00 sec  1.18 MBytes  9.94 Mbits/sec    0   69.3 KBytes       
[ 24] 148.00-149.00 sec  1.08 MBytes  9.04 Mbits/sec    0   80.6 KBytes       
[ 24] 149.00-150.00 sec  1.18 MBytes  9.92 Mbits/sec    1   52.3 KBytes       
[ 24] 150.00-151.00 sec  1.08 MBytes  9.02 Mbits/sec    0   66.5 KBytes       
[ 24] 151.00-152.00 sec  1.18 MBytes  9.94 Mbits/sec    0   77.8 KBytes       
[ 24] 152.00-153.00 sec  1.16 MBytes  9.70 Mbits/sec    1   48.1 KBytes       
[ 24] 153.00-154.00 sec  1.08 MBytes  9.04 Mbits/sec    0   62.2 KBytes       
[ 24] 154.00-155.00 sec  1017 KBytes  8.33 Mbits/sec    3   39.6 KBytes       
[ 24] 155.00-156.00 sec   659 KBytes  5.40 Mbits/sec    1   26.9 KBytes       
[ 24] 156.00-157.00 sec   551 KBytes  4.52 Mbits/sec    0   39.6 KBytes       
[ 24] 157.00-158.00 sec   564 KBytes  4.62 Mbits/sec    1   28.3 KBytes       
[ 24] 158.00-159.00 sec   327 KBytes  2.68 Mbits/sec    2   22.6 KBytes       
[ 24] 159.00-160.00 sec   342 KBytes  2.80 Mbits/sec    1   24.0 KBytes       
[ 24] 160.00-161.00 sec   993 KBytes  8.13 Mbits/sec    0   42.4 KBytes       
[ 24] 161.00-162.00 sec  1.08 MBytes  9.03 Mbits/sec    0   58.0 KBytes       
[ 24] 162.00-163.00 sec  1.18 MBytes  9.94 Mbits/sec    0   70.7 KBytes       
[ 24] 163.00-164.00 sec  1.08 MBytes  9.04 Mbits/sec    0   82.0 KBytes       
[ 24] 164.00-165.00 sec  1.15 MBytes  9.63 Mbits/sec    1   53.7 KBytes       
[ 24] 165.00-166.00 sec  1.18 MBytes  9.94 Mbits/sec    0   67.9 KBytes       
[ 24] 166.00-167.00 sec  1.18 MBytes  9.94 Mbits/sec    0   79.2 KBytes       
[ 24] 167.00-168.00 sec  1.08 MBytes  9.02 Mbits/sec    1   49.5 KBytes       
[ 24] 168.00-169.00 sec  1.18 MBytes  9.94 Mbits/sec    0   63.6 KBytes       
[ 24] 169.00-170.00 sec  1.08 MBytes  9.06 Mbits/sec    0   76.4 KBytes       
[ 24] 170.00-171.00 sec  1.15 MBytes  9.64 Mbits/sec    1   45.2 KBytes       
[ 24] 171.00-172.00 sec  1.08 MBytes  9.03 Mbits/sec    0   59.4 KBytes       
[ 24] 172.00-173.00 sec   805 KBytes  6.59 Mbits/sec    1   42.4 KBytes       
[ 24] 173.00-174.00 sec   547 KBytes  4.48 Mbits/sec    2   29.7 KBytes       
[ 24] 174.00-175.00 sec   438 KBytes  3.59 Mbits/sec    1   25.5 KBytes       
[ 24] 175.00-176.00 sec   441 KBytes  3.61 Mbits/sec    0   36.8 KBytes       
